Province/State,Country/Region,Lat,Long,Date,Count,Status
,"Afghanistan",33.0,65.0,1/22/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,1/23/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,1/24/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,1/25/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,1/26/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,1/27/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,1/28/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,1/29/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,1/30/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,1/31/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/1/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/2/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/3/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/4/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/5/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/6/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/7/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/8/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/9/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/10/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/11/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/12/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/13/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/14/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/15/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/16/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/17/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/18/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/19/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/20/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/21/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/22/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/23/20,0,CONFIRMED
,"Afghanistan",33.0,65.0,2/24/20,1,CONFIRMED
,"Afghanistan",33.0,65.0,2/25/20,1,CONFIRMED
,"Afghanistan",33.0,65.0,2/26/20,1,CONFIRMED
,"Afghanistan",33.0,65.0,2/27/20,1,CONFIRMED
,"Afghanistan",33.0,65.0,2/28/20,1,CONFIRMED
,"Afghanistan",33.0,65.0,2/29/20,1,CONFIRMED
,"Afghanistan",33.0,65.0,3/1/20,1,CONFIRMED
,"Afghanistan",33.0,65.0,3/2/20,1,CONFIRMED
,"Afghanistan",33.0,65.0,3/3/20,1,CONFIRMED
,"Afghanistan",33.0,65.0,3/4/20,1,CONFIRMED
,"Afghanistan",33.0,65.0,3/5/20,1,CONFIRMED
,"Afghanistan",33.0,65.0,3/6/20,1,CONFIRMED
,"Afghanistan",33.0,65.0,3/7/20,1,CONFIRMED
,"Afghanistan",33.0,65.0,3/8/20,4,CONFIRMED
,"Afghanistan",33.0,65.0,3/9/20,4,CONFIRMED
,"Afghanistan",33.0,65.0,3/10/20,5,CONFIRMED
,"Afghanistan",33.0,65.0,3/11/20,7,CONFIRMED
,"Afghanistan",33.0,65.0,3/12/20,7,CONFIRMED
,"Afghanistan",33.0,65.0,3/13/20,7,CONFIRMED
,"Afghanistan",33.0,65.0,3/14/20,11,CONFIRMED
,"Afghanistan",33.0,65.0,3/15/20,16,CONFIRMED
,"Afghanistan",33.0,65.0,3/16/20,21,CONFIRMED
,"Afghanistan",33.0,65.0,3/17/20,22,CONFIRMED
,"Afghanistan",33.0,65.0,3/18/20,22,CONFIRMED
,"Afghanistan",33.0,65.0,3/19/20,22,CONFIRMED
,"Afghanistan",33.0,65.0,3/20/20,24,CONFIRMED
,"Afghanistan",33.0,65.0,3/21/20,24,CONFIRMED
,"Afghanistan",33.0,65.0,3/22/20,40,CONFIRMED
,"Afghanistan",33.0,65.0,3/23/20,40,CONFIRMED
,"Afghanistan",33.0,65.0,3/24/20,74,CONFIRMED
,"Afghanistan",33.0,65.0,3/25/20,84,CONFIRMED
,"Afghanistan",33.0,65.0,3/26/20,94,CONFIRMED
,"Albania",41.1533,20.1683,1/22/20,0,CONFIRMED
,"Albania",41.1533,20.1683,1/23/20,0,CONFIRMED
,"Albania",41.1533,20.1683,1/24/20,0,CONFIRMED
,"Albania",41.1533,20.1683,1/25/20,0,CONFIRMED
,"Albania",41.1533,20.1683,1/26/20,0,CONFIRMED
,"Albania",41.1533,20.1683,1/27/20,0,CONFIRMED
,"Albania",41.1533,20.1683,1/28/20,0,CONFIRMED
,"Albania",41.1533,20.1683,1/29/20,0,CONFIRMED
,"Albania",41.1533,20.1683,1/30/20,0,CONFIRMED
,"Albania",41.1533,20.1683,1/31/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/1/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/2/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/3/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/4/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/5/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/6/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/7/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/8/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/9/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/10/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/11/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/12/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/13/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/14/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/15/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/16/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/17/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/18/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/19/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/20/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/21/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/22/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/23/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/24/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/25/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/26/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/27/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/28/20,0,CONFIRMED
,"Albania",41.1533,20.1683,2/29/20,0,CONFIRMED
,"Albania",41.1533,20.1683,3/1/20,0,CONFIRMED
,"Albania",41.1533,20.1683,3/2/20,0,CONFIRMED
,"Albania",41.1533,20.1683,3/3/20,0,CONFIRMED
,"Albania",41.1533,20.1683,3/4/20,0,CONFIRMED
,"Albania",41.1533,20.1683,3/5/20,0,CONFIRMED
,"Albania",41.1533,20.1683,3/6/20,0,CONFIRMED
,"Albania",41.1533,20.1683,3/7/20,0,CONFIRMED
,"Albania",41.1533,20.1683,3/8/20,0,CONFIRMED
,"Albania",41.1533,20.1683,3/9/20,2,CONFIRMED
,"Albania",41.1533,20.1683,3/10/20,10,CONFIRMED
,"Albania",41.1533,20.1683,3/11/20,12,CONFIRMED
,"Albania",41.1533,20.1683,3/12/20,23,CONFIRMED
,"Albania",41.1533,20.1683,3/13/20,33,CONFIRMED
,"Albania",41.1533,20.1683,3/14/20,38,CONFIRMED
,"Albania",41.1533,20.1683,3/15/20,42,CONFIRMED
,"Albania",41.1533,20.1683,3/16/20,51,CONFIRMED
,"Albania",41.1533,20.1683,3/17/20,55,CONFIRMED
,"Albania",41.1533,20.1683,3/18/20,59,CONFIRMED
,"Albania",41.1533,20.1683,3/19/20,64,CONFIRMED
,"Albania",41.1533,20.1683,3/20/20,70,CONFIRMED
,"Albania",41.1533,20.1683,3/21/20,76,CONFIRMED
,"Albania",41.1533,20.1683,3/22/20,89,CONFIRMED
,"Albania",41.1533,20.1683,3/23/20,104,CONFIRMED
,"Albania",41.1533,20.1683,3/24/20,123,CONFIRMED
,"Albania",41.1533,20.1683,3/25/20,146,CONFIRMED
,"Albania",41.1533,20.1683,3/26/20,174,CONFIRMED
,"Algeria",28.0339,1.6596,1/22/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,1/23/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,1/24/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,1/25/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,1/26/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,1/27/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,1/28/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,1/29/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,1/30/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,1/31/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/1/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/2/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/3/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/4/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/5/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/6/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/7/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/8/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/9/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/10/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/11/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/12/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/13/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/14/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/15/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/16/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/17/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/18/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/19/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/20/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/21/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/22/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/23/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/24/20,0,CONFIRMED
,"Algeria",28.0339,1.6596,2/25/20,1,CONFIRMED
,"Algeria",28.0339,1.6596,2/26/20,1,CONFIRMED
,"Algeria",28.0339,1.6596,2/27/20,1,CONFIRMED
,"Algeria",28.0339,1.6596,2/28/20,1,CONFIRMED
,"Algeria",28.0339,1.6596,2/29/20,1,CONFIRMED
,"Algeria",28.0339,1.6596,3/1/20,1,CONFIRMED
,"Algeria",28.0339,1.6596,3/2/20,3,CONFIRMED
,"Algeria",28.0339,1.6596,3/3/20,5,CONFIRMED
,"Algeria",28.0339,1.6596,3/4/20,12,CONFIRMED
,"Algeria",28.0339,1.6596,3/5/20,12,CONFIRMED
,"Algeria",28.0339,1.6596,3/6/20,17,CONFIRMED
,"Algeria",28.0339,1.6596,3/7/20,17,CONFIRMED
,"Algeria",28.0339,1.6596,3/8/20,19,CONFIRMED
,"Algeria",28.0339,1.6596,3/9/20,20,CONFIRMED
,"Algeria",28.0339,1.6596,3/10/20,20,CONFIRMED
,"Algeria",28.0339,1.6596,3/11/20,20,CONFIRMED
,"Algeria",28.0339,1.6596,3/12/20,24,CONFIRMED
,"Algeria",28.0339,1.6596,3/13/20,26,CONFIRMED
,"Algeria",28.0339,1.6596,3/14/20,37,CONFIRMED
,"Algeria",28.0339,1.6596,3/15/20,48,CONFIRMED
,"Algeria",28.0339,1.6596,3/16/20,54,CONFIRMED
,"Algeria",28.0339,1.6596,3/17/20,60,CONFIRMED
,"Algeria",28.0339,1.6596,3/18/20,74,CONFIRMED
,"Algeria",28.0339,1.6596,3/19/20,87,CONFIRMED
,"Algeria",28.0339,1.6596,3/20/20,90,CONFIRMED
,"Algeria",28.0339,1.6596,3/21/20,139,CONFIRMED
,"Algeria",28.0339,1.6596,3/22/20,201,CONFIRMED
,"Algeria",28.0339,1.6596,3/23/20,230,CONFIRMED
,"Algeria",28.0339,1.6596,3/24/20,264,CONFIRMED
,"Algeria",28.0339,1.6596,3/25/20,302,CONFIRMED
,"Algeria",28.0339,1.6596,3/26/20,367,CONFIRMED
,"Andorra",42.5063,1.5218,1/22/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,1/23/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,1/24/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,1/25/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,1/26/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,1/27/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,1/28/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,1/29/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,1/30/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,1/31/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/1/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/2/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/3/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/4/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/5/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/6/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/7/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/8/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/9/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/10/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/11/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/12/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/13/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/14/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/15/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/16/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/17/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/18/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/19/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/20/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/21/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/22/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/23/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/24/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/25/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/26/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/27/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/28/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,2/29/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,3/1/20,0,CONFIRMED
,"Andorra",42.5063,1.5218,3/2/20,1,CONFIRMED
,"Andorra",42.5063,1.5218,3/3/20,1,CONFIRMED
,"Andorra",42.5063,1.5218,3/4/20,1,CONFIRMED
,"Andorra",42.5063,1.5218,3/5/20,1,CONFIRMED
,"Andorra",42.5063,1.5218,3/6/20,1,CONFIRMED
,"Andorra",42.5063,1.5218,3/7/20,1,CONFIRMED
,"Andorra",42.5063,1.5218,3/8/20,1,CONFIRMED
,"Andorra",42.5063,1.5218,3/9/20,1,CONFIRMED
,"Andorra",42.5063,1.5218,3/10/20,1,CONFIRMED
,"Andorra",42.5063,1.5218,3/11/20,1,CONFIRMED
,"Andorra",42.5063,1.5218,3/12/20,1,CONFIRMED
,"Andorra",42.5063,1.5218,3/13/20,1,CONFIRMED
,"Andorra",42.5063,1.5218,3/14/20,1,CONFIRMED
,"Andorra",42.5063,1.5218,3/15/20,1,CONFIRMED
,"Andorra",42.5063,1.5218,3/16/20,2,CONFIRMED
,"Andorra",42.5063,1.5218,3/17/20,39,CONFIRMED
,"Andorra",42.5063,1.5218,3/18/20,39,CONFIRMED
,"Andorra",42.5063,1.5218,3/19/20,53,CONFIRMED
,"Andorra",42.5063,1.5218,3/20/20,75,CONFIRMED
,"Andorra",42.5063,1.5218,3/21/20,88,CONFIRMED
,"Andorra",42.5063,1.5218,3/22/20,113,CONFIRMED
,"Andorra",42.5063,1.5218,3/23/20,133,CONFIRMED
,"Andorra",42.5063,1.5218,3/24/20,164,CONFIRMED
,"Andorra",42.5063,1.5218,3/25/20,188,CONFIRMED
,"Andorra",42.5063,1.5218,3/26/20,224,CONFIRMED
,"Angola",-11.2027,17.8739,1/22/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,1/23/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,1/24/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,1/25/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,1/26/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,1/27/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,1/28/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,1/29/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,1/30/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,1/31/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/1/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/2/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/3/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/4/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/5/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/6/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/7/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/8/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/9/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/10/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/11/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/12/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/13/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/14/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/15/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/16/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/17/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/18/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/19/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/20/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/21/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/22/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/23/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/24/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/25/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/26/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/27/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/28/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,2/29/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/1/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/2/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/3/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/4/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/5/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/6/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/7/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/8/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/9/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/10/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/11/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/12/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/13/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/14/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/15/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/16/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/17/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/18/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/19/20,0,CONFIRMED
,"Angola",-11.2027,17.8739,3/20/20,1,CONFIRMED
,"Angola",-11.2027,17.8739,3/21/20,2,CONFIRMED
,"Angola",-11.2027,17.8739,3/22/20,2,CONFIRMED
,"Angola",-11.2027,17.8739,3/23/20,3,CONFIRMED
,"Angola",-11.2027,17.8739,3/24/20,3,CONFIRMED
,"Angola",-11.2027,17.8739,3/25/20,3,CONFIRMED
,"Angola",-11.2027,17.8739,3/26/20,4,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,1/22/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,1/23/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,1/24/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,1/25/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,1/26/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,1/27/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,1/28/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,1/29/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,1/30/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,1/31/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/1/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/2/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/3/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/4/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/5/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/6/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/7/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/8/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/9/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/10/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/11/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/12/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/13/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/14/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/15/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/16/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/17/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/18/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/19/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/20/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/21/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/22/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/23/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/24/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/25/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/26/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/27/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/28/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,2/29/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/1/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/2/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/3/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/4/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/5/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/6/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/7/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/8/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/9/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/10/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/11/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/12/20,0,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/13/20,1,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/14/20,1,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/15/20,1,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/16/20,1,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/17/20,1,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/18/20,1,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/19/20,1,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/20/20,1,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/21/20,1,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/22/20,1,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/23/20,3,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/24/20,3,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/25/20,3,CONFIRMED
,"Antigua and Barbuda",17.0608,-61.7964,3/26/20,7,CONFIRMED
,"Argentina",-38.4161,-63.6167,1/22/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,1/23/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,1/24/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,1/25/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,1/26/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,1/27/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,1/28/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,1/29/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,1/30/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,1/31/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,2/1/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,2/2/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,2/3/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,2/4/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,2/5/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,2/6/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,2/7/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,2/8/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,2/9/20,0,CONFIRMED
,"Argentina",-38.4161,-63.6167,2/10/20,0,CONFIRMED
